SRRecordID,SRStatus,Method Received,ServiceRequest,SRType,SRCreatedDate,SRUpdatedDate,SRDueDate,SRClosedDate,Neighborhood,District,CouncilDistrict,PoliceDistrict,PolicePostCode,Latitude,Longitude,Location
SR-103019,Open,Phone,Pothole,Pothole Request,1/10/2022,1/10/2022,1/10/2022,1/10/2022,Waverly,NORTHERN,8,NORTHERN,881,39.412736,-76.542146,"39.412736, -76.542146"
SR-103020,Open,Phone,Rat Rubout,Rat Rubout Request,6/1/2020,6/1/2020,6/1/2020,6/1/2020,Druid Heights,CENTRAL,3,CENTRAL,107,39.255563,-76.380183,"39.255563, -76.380183"
SR-103021,Closed,Phone,Dirty Street,Dirty Street Request,9/4/2021,9/4/2021,9/4/2021,9/4/2021,Hampden,NORTHWESTERN,10,NORTHWESTERN,776,39.38889,-76.466643,"39.38889, -76.466643"
SR-103022,In Progress,Phone,Abandoned Vehicle,Abandoned Vehicle Request,11/14/2023,11/14/2023,11/14/2023,11/14/2023,Park Heights,NORTHEASTERN,5,NORTHEASTERN,132,39.410645,-76.487702,"39.410645, -76.487702"
SR-103023,Closed,Phone,Dead Animal,Dead Animal Request,10/15/2023,10/15/2023,10/15/2023,10/15/2023,Pimlico,SOUTHERN,2,SOUTHERN,681,39.446171,-76.491022,"39.446171, -76.491022"
SR-103024,Open,Phone,Abandoned Vehicle,Abandoned Vehicle Request,9/11/2023,9/11/2023,9/11/2023,9/11/2023,Eastwood,WESTERN,10,WESTERN,549,39.454713,-76.419919,"39.454713, -76.419919"
SR-103025,In Progress,Phone,Dirty Street,Dirty Street Request,3/12/2019,3/12/2019,3/12/2019,3/12/2019,Oliver,NORTHERN,9,NORTHERN,427,39.437968,-76.514958,"39.437968, -76.514958"
SR-103026,Closed,Phone,Illegal Dumping,Illegal Dumping Request,3/6/2021,3/6/2021,3/6/2021,3/6/2021,Hampden,SOUTHERN,12,SOUTHERN,563,39.288329,-76.30682,"39.288329, -76.30682"
SR-103027,In Progress,Phone,Rat Rubout,Rat Rubout Request,2/6/2023,2/6/2023,2/6/2023,2/6/2023,Hampden,NORTHWESTERN,10,NORTHWESTERN,511,39.397055,-76.335888,"39.397055, -76.335888"
SR-103028,In Progress,Phone,Dead Animal,Dead Animal Request,11/12/2020,11/12/2020,11/12/2020,11/12/2020,Johnston Square,NORTHWESTERN,7,NORTHWESTERN,864,39.336785,-76.34685,"39.336785, -76.34685"
SR-103029,In Progress,Phone,Graffiti,Graffiti Request,1/1/2020,1/1/2020,1/1/2020,1/1/2020,Brooklyn,NORTHWESTERN,14,NORTHWESTERN,852,39.33213,-76.417475,"39.33213, -76.417475"
SR-103030,Closed,Phone,Dirty Street,Dirty Street Request,7/7/2022,7/7/2022,7/7/2022,7/7/2022,Pimlico,SOUTHERN,2,SOUTHERN,502,39.465164,-76.405261,"39.465164, -76.405261"
SR-103031,In Progress,Phone,Parking Complaint,Parking Complaint Request,2/12/2020,2/12/2020,2/12/2020,2/12/2020,Mount Washington,EASTERN,5,EASTERN,670,39.390592,-76.348662,"39.390592, -76.348662"
SR-103032,Open,Phone,Pothole,Pothole Request,8/10/2020,8/10/2020,8/10/2020,8/10/2020,Guilford,EASTERN,7,EASTERN,502,39.27103,-76.595108,"39.27103, -76.595108"
SR-103033,In Progress,Phone,Pothole,Pothole Request,7/22/2023,7/22/2023,7/22/2023,7/22/2023,Curtis Bay,NORTHERN,8,NORTHERN,219,39.238242,-76.412062,"39.238242, -76.412062"
SR-103034,Closed,Phone,Illegal Dumping,Illegal Dumping Request,9/9/2021,9/9/2021,9/9/2021,9/9/2021,Eastwood,EASTERN,9,EASTERN,741,39.267914,-76.370526,"39.267914, -76.370526"
SR-103035,Closed,Phone,Abandoned Vehicle,Abandoned Vehicle Request,9/11/2021,9/11/2021,9/11/2021,9/11/2021,Berea,EASTERN,7,EASTERN,851,39.352051,-76.408388,"39.352051, -76.408388"
SR-103036,Open,Phone,Pothole,Pothole Request,8/9/2020,8/9/2020,8/9/2020,8/9/2020,Druid Heights,EASTERN,2,EASTERN,100,39.203134,-76.336721,"39.203134, -76.336721"
SR-103037,In Progress,Phone,Street Light Out,Street Light Out Request,9/6/2023,9/6/2023,9/6/2023,9/6/2023,Charles Village,SOUTHERN,2,SOUTHERN,588,39.208416,-76.529319,"39.208416, -76.529319"
SR-103038,In Progress,Phone,Dirty Street,Dirty Street Request,5/22/2023,5/22/2023,5/22/2023,5/22/2023,Upton,WESTERN,14,WESTERN,120,39.33347,-76.498391,"39.33347, -76.498391"
SR-103039,In Progress,Phone,Vacant Building,Vacant Building Request,7/9/2019,7/9/2019,7/9/2019,7/9/2019,Irvington,EASTERN,8,EASTERN,775,39.215107,-76.310421,"39.215107, -76.310421"
SR-103040,Closed,Phone,Vacant Building,Vacant Building Request,11/11/2020,11/11/2020,11/11/2020,11/11/2020,Upton,CENTRAL,6,CENTRAL,436,39.490443,-76.568087,"39.490443, -76.568087"
SR-103041,Closed,Phone,Abandoned Vehicle,Abandoned Vehicle Request,5/21/2020,5/21/2020,5/21/2020,5/21/2020,Clifton Park,SOUTHERN,11,SOUTHERN,844,39.484286,-76.431958,"39.484286, -76.431958"
SR-103042,Closed,Phone,Graffiti,Graffiti Request,6/18/2019,6/18/2019,6/18/2019,6/18/2019,Cherry Hill,NORTHEASTERN,9,NORTHEASTERN,767,39.268731,-76.590977,"39.268731, -76.590977"
SR-103043,Closed,Phone,Graffiti,Graffiti Request,6/7/2023,6/7/2023,6/7/2023,6/7/2023,Roland Park,NORTHWESTERN,6,NORTHWESTERN,750,39.430525,-76.40871,"39.430525, -76.40871"
SR-103044,Closed,Phone,Abandoned Vehicle,Abandoned Vehicle Request,6/26/2019,6/26/2019,6/26/2019,6/26/2019,Eastwood,NORTHERN,4,NORTHERN,369,39.465485,-76.306004,"39.465485, -76.306004"
SR-103045,Open,Phone,Pothole,Pothole Request,9/19/2019,9/19/2019,9/19/2019,9/19/2019,Park Heights,NORTHERN,13,NORTHERN,176,39.406197,-76.319986,"39.406197, -76.319986"
SR-103046,Open,Phone,Parking Complaint,Parking Complaint Request,8/28/2020,8/28/2020,8/28/2020,8/28/2020,Roland Park,CENTRAL,14,CENTRAL,674,39.442336,-76.596369,"39.442336, -76.596369"
SR-103047,Closed,Phone,Illegal Dumping,Illegal Dumping Request,1/14/2022,1/14/2022,1/14/2022,1/14/2022,Roland Park,NORTHEASTERN,7,NORTHEASTERN,396,39.415071,-76.582026,"39.415071, -76.582026"
SR-103048,Closed,Phone,Abandoned Vehicle,Abandoned Vehicle Request,2/18/2019,2/18/2019,2/18/2019,2/18/2019,Sandtown-Winchester,SOUTHERN,14,SOUTHERN,814,39.365501,-76.517351,"39.365501, -76.517351"
SR-103049,Closed,Phone,Street Light Out,Street Light Out Request,12/9/2021,12/9/2021,12/9/2021,12/9/2021,Guilford,NORTHEASTERN,9,NORTHEASTERN,678,39.38609,-76.517975,"39.38609, -76.517975"
SR-103050,Closed,Phone,Street Light Out,Street Light Out Request,6/8/2020,6/8/2020,6/8/2020,6/8/2020,Roland Park,NORTHERN,5,NORTHERN,543,39.257045,-76.556069,"39.257045, -76.556069"
SR-103051,Open,Phone,Graffiti,Graffiti Request,3/5/2021,3/5/2021,3/5/2021,3/5/2021,Druid Heights,SOUTHERN,2,SOUTHERN,400,39.220016,-76.320536,"39.220016, -76.320536"
SR-103052,In Progress,Phone,Rat Rubout,Rat Rubout Request,3/14/2019,3/14/2019,3/14/2019,3/14/2019,Roland Park,WESTERN,7,WESTERN,478,39.369897,-76.338075,"39.369897, -76.338075"
SR-103053,Closed,Phone,Street Light Out,Street Light Out Request,6/21/2020,6/21/2020,6/21/2020,6/21/2020,Berea,CENTRAL,12,CENTRAL,765,39.271959,-76.538605,"39.271959, -76.538605"
SR-103054,Open,Phone,Pothole,Pothole Request,9/11/2023,9/11/2023,9/11/2023,9/11/2023,Irvington,EASTERN,10,EASTERN,374,39.414761,-76.47722,"39.414761, -76.47722"
SR-103055,Open,Phone,Street Light Out,Street Light Out Request,9/21/2022,9/21/2022,9/21/2022,9/21/2022,Park Heights,NORTHERN,4,NORTHERN,182,39.215492,-76.417867,"39.215492, -76.417867"
SR-103056,In Progress,Phone,Parking Complaint,Parking Complaint Request,10/22/2022,10/22/2022,10/22/2022,10/22/2022,Irvington,SOUTHERN,11,SOUTHERN,349,39.29912,-76.568876,"39.29912, -76.568876"
SR-103057,In Progress,Phone,Dirty Street,Dirty Street Request,5/27/2021,5/27/2021,5/27/2021,5/27/2021,Irvington,CENTRAL,8,CENTRAL,767,39.2765,-76.5347,"39.2765, -76.5347"
SR-103058,In Progress,Phone,Vacant Building,Vacant Building Request,6/15/2021,6/15/2021,6/15/2021,6/15/2021,Pen Lucy,WESTERN,1,WESTERN,852,39.275134,-76.404694,"39.275134, -76.404694"
SR-103059,Open,Phone,Graffiti,Graffiti Request,1/16/2020,1/16/2020,1/16/2020,1/16/2020,Waverly,NORTHWESTERN,11,NORTHWESTERN,495,39.463535,-76.364698,"39.463535, -76.364698"
SR-103060,Closed,Phone,Rat Rubout,Rat Rubout Request,11/22/2019,11/22/2019,11/22/2019,11/22/2019,Homeland,SOUTHERN,2,SOUTHERN,619,39.326576,-76.34814,"39.326576, -76.34814"
SR-103061,Closed,Phone,Rat Rubout,Rat Rubout Request,10/3/2022,10/3/2022,10/3/2022,10/3/2022,Curtis Bay,EASTERN,9,EASTERN,828,39.221812,-76.329979,"39.221812, -76.329979"
SR-103062,Closed,Phone,Street Light Out,Street Light Out Request,12/21/2019,12/21/2019,12/21/2019,12/21/2019,Irvington,WESTERN,1,WESTERN,391,39.358411,-76.566238,"39.358411, -76.566238"
SR-103063,Open,Phone,Vacant Building,Vacant Building Request,11/21/2023,11/21/2023,11/21/2023,11/21/2023,Johnston Square,NORTHEASTERN,6,NORTHEASTERN,335,39.409393,-76.524094,"39.409393, -76.524094"
SR-103064,Open,Phone,Abandoned Vehicle,Abandoned Vehicle Request,6/13/2020,6/13/2020,6/13/2020,6/13/2020,Charles Village,NORTHERN,12,NORTHERN,165,39.226816,-76.351781,"39.226816, -76.351781"
SR-103065,Closed,Phone,Dirty Street,Dirty Street Request,2/3/2021,2/3/2021,2/3/2021,2/3/2021,Morrell Park,CENTRAL,11,CENTRAL,235,39.28176,-76.382067,"39.28176, -76.382067"
SR-103066,Closed,Phone,Parking Complaint,Parking Complaint Request,11/5/2023,11/5/2023,11/5/2023,11/5/2023,Govans,SOUTHERN,13,SOUTHERN,544,39.30243,-76.573448,"39.30243, -76.573448"
SR-103067,In Progress,Phone,Rat Rubout,Rat Rubout Request,1/1/2019,1/1/2019,1/1/2019,1/1/2019,Cherry Hill,CENTRAL,8,CENTRAL,757,39.362648,-76.443678,"39.362648, -76.443678"
SR-103068,Open,Phone,Street Light Out,Street Light Out Request,5/8/2019,5/8/2019,5/8/2019,5/8/2019,Greenmount West,SOUTHERN,6,SOUTHERN,433,39.249669,-76.546374,"39.249669, -76.546374"
SR-103069,Closed,Phone,Graffiti,Graffiti Request,12/22/2023,12/22/2023,12/22/2023,12/22/2023,Greenmount West,NORTHERN,4,NORTHERN,463,39.452166,-76.516318,"39.452166, -76.516318"
SR-103070,Closed,Phone,Street Light Out,Street Light Out Request,2/24/2023,2/24/2023,2/24/2023,2/24/2023,Westport,WESTERN,14,WESTERN,828,39.260246,-76.460968,"39.260246, -76.460968"
SR-103071,In Progress,Phone,Pothole,Pothole Request,11/20/2023,11/20/2023,11/20/2023,11/20/2023,Mount Washington,NORTHEASTERN,8,NORTHEASTERN,352,39.271053,-76.312771,"39.271053, -76.312771"
SR-103072,Open,Phone,Dead Animal,Dead Animal Request,3/27/2019,3/27/2019,3/27/2019,3/27/2019,Upton,NORTHEASTERN,6,NORTHEASTERN,694,39.434765,-76.304873,"39.434765, -76.304873"
SR-103073,Closed,Phone,Illegal Dumping,Illegal Dumping Request,9/11/2021,9/11/2021,9/11/2021,9/11/2021,Curtis Bay,NORTHWESTERN,10,NORTHWESTERN,380,39.400157,-76.41227,"39.400157, -76.41227"
SR-103074,Open,Phone,Street Light Out,Street Light Out Request,8/9/2019,8/9/2019,8/9/2019,8/9/2019,Harlem Park,CENTRAL,13,CENTRAL,737,39.240305,-76.423707,"39.240305, -76.423707"
SR-103075,Closed,Phone,Rat Rubout,Rat Rubout Request,9/3/2023,9/3/2023,9/3/2023,9/3/2023,Homeland,NORTHERN,13,NORTHERN,866,39.490519,-76.556665,"39.490519, -76.556665"
SR-103076,In Progress,Phone,Pothole,Pothole Request,7/28/2022,7/28/2022,7/28/2022,7/28/2022,Charles Village,NORTHEASTERN,10,NORTHEASTERN,472,39.297248,-76.306143,"39.297248, -76.306143"
SR-103077,In Progress,Phone,Street Light Out,Street Light Out Request,11/21/2023,11/21/2023,11/21/2023,11/21/2023,Roland Park,SOUTHERN,3,SOUTHERN,477,39.498232,-76.586477,"39.498232, -76.586477"
SR-103078,In Progress,Phone,Parking Complaint,Parking Complaint Request,8/14/2022,8/14/2022,8/14/2022,8/14/2022,Curtis Bay,CENTRAL,14,CENTRAL,482,39.343554,-76.525127,"39.343554, -76.525127"
SR-103079,Closed,Phone,Street Light Out,Street Light Out Request,7/13/2023,7/13/2023,7/13/2023,7/13/2023,Roland Park,SOUTHERN,11,SOUTHERN,580,39.435439,-76.547195,"39.435439, -76.547195"
SR-103080,In Progress,Phone,Pothole,Pothole Request,3/7/2022,3/7/2022,3/7/2022,3/7/2022,Brooklyn,NORTHERN,3,NORTHERN,218,39.308231,-76.564968,"39.308231, -76.564968"
SR-103081,Open,Phone,Parking Complaint,Parking Complaint Request,3/20/2022,3/20/2022,3/20/2022,3/20/2022,Govans,NORTHERN,3,NORTHERN,589,39.356738,-76.369506,"39.356738, -76.369506"
SR-103082,Closed,Phone,Vacant Building,Vacant Building Request,9/19/2020,9/19/2020,9/19/2020,9/19/2020,Curtis Bay,SOUTHERN,12,SOUTHERN,802,39.25104,-76.43735,"39.25104, -76.43735"
SR-103083,In Progress,Phone,Parking Complaint,Parking Complaint Request,1/21/2022,1/21/2022,1/21/2022,1/21/2022,Westport,SOUTHERN,6,SOUTHERN,618,39.499209,-76.441871,"39.499209, -76.441871"
SR-103084,In Progress,Phone,Graffiti,Graffiti Request,3/3/2020,3/3/2020,3/3/2020,3/3/2020,Irvington,WESTERN,4,WESTERN,293,39.401373,-76.356188,"39.401373, -76.356188"
SR-103085,Closed,Phone,Street Light Out,Street Light Out Request,5/5/2021,5/5/2021,5/5/2021,5/5/2021,Guilford,NORTHEASTERN,5,NORTHEASTERN,807,39.381499,-76.301316,"39.381499, -76.301316"
SR-103086,Open,Phone,Pothole,Pothole Request,7/9/2021,7/9/2021,7/9/2021,7/9/2021,Berea,NORTHERN,5,NORTHERN,125,39.284964,-76.475592,"39.284964, -76.475592"
SR-103087,In Progress,Phone,Vacant Building,Vacant Building Request,11/25/2021,11/25/2021,11/25/2021,11/25/2021,Mount Washington,NORTHERN,4,NORTHERN,193,39.499082,-76.571038,"39.499082, -76.571038"
SR-103088,Closed,Phone,Street Light Out,Street Light Out Request,5/27/2022,5/27/2022,5/27/2022,5/27/2022,Greenmount West,CENTRAL,4,CENTRAL,551,39.216491,-76.581279,"39.216491, -76.581279"
SR-103089,Closed,Phone,Graffiti,Graffiti Request,8/9/2021,8/9/2021,8/9/2021,8/9/2021,Morrell Park,NORTHEASTERN,7,NORTHEASTERN,789,39.239805,-76.327077,"39.239805, -76.327077"
SR-103090,In Progress,Phone,Pothole,Pothole Request,11/25/2021,11/25/2021,11/25/2021,11/25/2021,Govans,NORTHEASTERN,6,NORTHEASTERN,528,39.408104,-76.439393,"39.408104, -76.439393"
SR-103091,In Progress,Phone,Dirty Street,Dirty Street Request,12/18/2020,12/18/2020,12/18/2020,12/18/2020,Morrell Park,NORTHEASTERN,9,NORTHEASTERN,619,39.229039,-76.450631,"39.229039, -76.450631"
SR-103092,Closed,Phone,Pothole,Pothole Request,3/9/2022,3/9/2022,3/9/2022,3/9/2022,Middle East,NORTHEASTERN,13,NORTHEASTERN,674,39.343211,-76.529506,"39.343211, -76.529506"
SR-103093,Open,Phone,Dirty Street,Dirty Street Request,3/5/2022,3/5/2022,3/5/2022,3/5/2022,Pen Lucy,EASTERN,7,EASTERN,555,39.32711,-76.302033,"39.32711, -76.302033"
SR-103094,In Progress,Phone,Parking Complaint,Parking Complaint Request,6/28/2023,6/28/2023,6/28/2023,6/28/2023,Curtis Bay,SOUTHERN,6,SOUTHERN,831,39.492137,-76.573202,"39.492137, -76.573202"
SR-103095,In Progress,Phone,Illegal Dumping,Illegal Dumping Request,6/26/2023,6/26/2023,6/26/2023,6/26/2023,Harlem Park,NORTHEASTERN,12,NORTHEASTERN,398,39.427659,-76.427403,"39.427659, -76.427403"
SR-103096,Open,Phone,Dirty Street,Dirty Street Request,2/14/2021,2/14/2021,2/14/2021,2/14/2021,Pen Lucy,EASTERN,8,EASTERN,166,39.250559,-76.566855,"39.250559, -76.566855"
SR-103097,Closed,Phone,Street Light Out,Street Light Out Request,3/13/2021,3/13/2021,3/13/2021,3/13/2021,Guilford,WESTERN,1,WESTERN,781,39.236777,-76.474315,"39.236777, -76.474315"
SR-103098,In Progress,Phone,Street Light Out,Street Light Out Request,4/28/2023,4/28/2023,4/28/2023,4/28/2023,Morrell Park,EASTERN,2,EASTERN,890,39.242095,-76.591871,"39.242095, -76.591871"
SR-103099,Open,Phone,Street Light Out,Street Light Out Request,11/11/2023,11/11/2023,11/11/2023,11/11/2023,Greenmount West,SOUTHERN,11,SOUTHERN,433,39.223469,-76.53437,"39.223469, -76.53437"
SR-103100,Closed,Phone,Vacant Building,Vacant Building Request,12/14/2023,12/14/2023,12/14/2023,12/14/2023,Berea,NORTHEASTERN,1,NORTHEASTERN,136,39.366314,-76.572982,"39.366314, -76.572982"
SR-103101,Open,Phone,Parking Complaint,Parking Complaint Request,7/5/2020,7/5/2020,7/5/2020,7/5/2020,Westport,CENTRAL,4,CENTRAL,865,39.370133,-76.399539,"39.370133, -76.399539"
SR-103102,Closed,Phone,Illegal Dumping,Illegal Dumping Request,11/8/2023,11/8/2023,11/8/2023,11/8/2023,Clifton Park,CENTRAL,9,CENTRAL,611,39.366982,-76.314089,"39.366982, -76.314089"
SR-103103,Open,Phone,Parking Complaint,Parking Complaint Request,5/1/2020,5/1/2020,5/1/2020,5/1/2020,Pen Lucy,EASTERN,2,EASTERN,135,39.313388,-76.591684,"39.313388, -76.591684"
SR-103104,In Progress,Phone,Rat Rubout,Rat Rubout Request,10/12/2019,10/12/2019,10/12/2019,10/12/2019,Greenmount West,CENTRAL,2,CENTRAL,641,39.457136,-76.362111,"39.457136, -76.362111"
SR-103105,In Progress,Phone,Parking Complaint,Parking Complaint Request,10/23/2020,10/23/2020,10/23/2020,10/23/2020,Irvington,NORTHWESTERN,7,NORTHWESTERN,892,39.297269,-76.300764,"39.297269, -76.300764"
SR-103106,Closed,Phone,Rat Rubout,Rat Rubout Request,1/22/2021,1/22/2021,1/22/2021,1/22/2021,Druid Heights,SOUTHERN,6,SOUTHERN,158,39.221517,-76.456126,"39.221517, -76.456126"
SR-103107,In Progress,Phone,Dead Animal,Dead Animal Request,5/25/2022,5/25/2022,5/25/2022,5/25/2022,Curtis Bay,NORTHERN,6,NORTHERN,167,39.315434,-76.577559,"39.315434, -76.577559"
SR-103108,In Progress,Phone,Graffiti,Graffiti Request,2/17/2022,2/17/2022,2/17/2022,2/17/2022,Westport,NORTHWESTERN,14,NORTHWESTERN,831,39.23913,-76.580987,"39.23913, -76.580987"
SR-103109,In Progress,Phone,Dirty Street,Dirty Street Request,2/26/2020,2/26/2020,2/26/2020,2/26/2020,Cherry Hill,NORTHEASTERN,9,NORTHEASTERN,565,39.27204,-76.358511,"39.27204, -76.358511"
SR-103110,Closed,Phone,Dead Animal,Dead Animal Request,11/13/2019,11/13/2019,11/13/2019,11/13/2019,Brooklyn,NORTHEASTERN,13,NORTHEASTERN,617,39.394965,-76.354972,"39.394965, -76.354972"
SR-103111,Open,Phone,Dead Animal,Dead Animal Request,12/12/2023,12/12/2023,12/12/2023,12/12/2023,Morrell Park,EASTERN,6,EASTERN,546,39.340411,-76.309195,"39.340411, -76.309195"
SR-103112,Closed,Phone,Rat Rubout,Rat Rubout Request,11/4/2021,11/4/2021,11/4/2021,11/4/2021,Guilford,CENTRAL,3,CENTRAL,132,39.377089,-76.507593,"39.377089, -76.507593"
SR-103113,In Progress,Phone,Pothole,Pothole Request,10/9/2021,10/9/2021,10/9/2021,10/9/2021,Oliver,NORTHWESTERN,10,NORTHWESTERN,406,39.257911,-76.484422,"39.257911, -76.484422"
SR-103114,In Progress,Phone,Rat Rubout,Rat Rubout Request,4/1/2020,4/1/2020,4/1/2020,4/1/2020,Pen Lucy,NORTHEASTERN,12,NORTHEASTERN,427,39.459347,-76.307554,"39.459347, -76.307554"
SR-103115,Open,Phone,Dirty Street,Dirty Street Request,6/11/2020,6/11/2020,6/11/2020,6/11/2020,Pimlico,NORTHWESTERN,3,NORTHWESTERN,621,39.411935,-76.357228,"39.411935, -76.357228"
SR-103116,Closed,Phone,Parking Complaint,Parking Complaint Request,5/3/2019,5/3/2019,5/3/2019,5/3/2019,Park Heights,NORTHERN,6,NORTHERN,640,39.420924,-76.555629,"39.420924, -76.555629"
SR-103117,In Progress,Phone,Dead Animal,Dead Animal Request,4/7/2019,4/7/2019,4/7/2019,4/7/2019,Charles Village,EASTERN,6,EASTERN,537,39.478319,-76.535932,"39.478319, -76.535932"
SR-103118,Closed,Phone,Dead Animal,Dead Animal Request,2/3/2020,2/3/2020,2/3/2020,2/3/2020,Druid Heights,NORTHERN,12,NORTHERN,530,39.347794,-76.31742,"39.347794, -76.31742"
SR-103119,Closed,Phone,Graffiti,Graffiti Request,1/17/2023,1/17/2023,1/17/2023,1/17/2023,Oliver,CENTRAL,6,CENTRAL,843,39.483576,-76.377618,"39.483576, -76.377618"
SR-103120,Closed,Phone,Graffiti,Graffiti Request,2/27/2020,2/27/2020,2/27/2020,2/27/2020,Clifton Park,NORTHWESTERN,10,NORTHWESTERN,662,39.231153,-76.424257,"39.231153, -76.424257"
SR-103121,In Progress,Phone,Dirty Street,Dirty Street Request,9/16/2019,9/16/2019,9/16/2019,9/16/2019,Brooklyn,CENTRAL,1,CENTRAL,715,39.263977,-76.534317,"39.263977, -76.534317"
SR-103122,In Progress,Phone,Dirty Street,Dirty Street Request,4/17/2019,4/17/2019,4/17/2019,4/17/2019,Clifton Park,NORTHERN,9,NORTHERN,532,39.224737,-76.40655,"39.224737, -76.40655"
SR-103123,In Progress,Phone,Abandoned Vehicle,Abandoned Vehicle Request,1/28/2020,1/28/2020,1/28/2020,1/28/2020,Homeland,NORTHEASTERN,11,NORTHEASTERN,849,39.368567,-76.477896,"39.368567, -76.477896"
SR-103124,Open,Phone,Dead Animal,Dead Animal Request,9/4/2019,9/4/2019,9/4/2019,9/4/2019,Middle East,CENTRAL,11,CENTRAL,631,39.261178,-76.504661,"39.261178, -76.504661"
SR-103125,In Progress,Phone,Rat Rubout,Rat Rubout Request,4/12/2023,4/12/2023,4/12/2023,4/12/2023,Greenmount West,NORTHWESTERN,9,NORTHWESTERN,892,39.202511,-76.306397,"39.202511, -76.306397"
SR-103126,Closed,Phone,Street Light Out,Street Light Out Request,7/17/2023,7/17/2023,7/17/2023,7/17/2023,Johnston Square,EASTERN,1,EASTERN,282,39.322357,-76.451519,"39.322357, -76.451519"
SR-103127,Closed,Phone,Dead Animal,Dead Animal Request,5/9/2022,5/9/2022,5/9/2022,5/9/2022,Pigtown,SOUTHERN,9,SOUTHERN,839,39.396825,-76.319494,"39.396825, -76.319494"
SR-103128,Open,Phone,Pothole,Pothole Request,5/17/2022,5/17/2022,5/17/2022,5/17/2022,Clifton Park,CENTRAL,10,CENTRAL,290,39.407169,-76.316033,"39.407169, -76.316033"
SR-103129,In Progress,Phone,Pothole,Pothole Request,1/5/2022,1/5/2022,1/5/2022,1/5/2022,Eastwood,NORTHERN,5,NORTHERN,248,39.442255,-76.327831,"39.442255, -76.327831"
SR-103130,In Progress,Phone,Dirty Street,Dirty Street Request,11/9/2020,11/9/2020,11/9/2020,11/9/2020,Waverly,NORTHERN,8,NORTHERN,496,39.365736,-76.572808,"39.365736, -76.572808"
SR-103131,Open,Phone,Dead Animal,Dead Animal Request,4/27/2023,4/27/2023,4/27/2023,4/27/2023,Berea,WESTERN,2,WESTERN,443,39.394234,-76.41796,"39.394234, -76.41796"
SR-103132,In Progress,Phone,Parking Complaint,Parking Complaint Request,6/25/2022,6/25/2022,6/25/2022,6/25/2022,Roland Park,WESTERN,2,WESTERN,379,39.324974,-76.442556,"39.324974, -76.442556"
SR-103133,Open,Phone,Illegal Dumping,Illegal Dumping Request,5/18/2020,5/18/2020,5/18/2020,5/18/2020,Harlem Park,NORTHERN,7,NORTHERN,565,39.488957,-76.502691,"39.488957, -76.502691"
SR-103134,Closed,Phone,Parking Complaint,Parking Complaint Request,11/25/2020,11/25/2020,11/25/2020,11/25/2020,Morrell Park,NORTHERN,11,NORTHERN,555,39.257018,-76.521827,"39.257018, -76.521827"
SR-103135,Open,Phone,Dirty Street,Dirty Street Request,2/16/2019,2/16/2019,2/16/2019,2/16/2019,Harlem Park,WESTERN,12,WESTERN,398,39.313341,-76.35844,"39.313341, -76.35844"
SR-103136,In Progress,Phone,Vacant Building,Vacant Building Request,7/12/2022,7/12/2022,7/12/2022,7/12/2022,Westport,CENTRAL,12,CENTRAL,721,39.480304,-76.582405,"39.480304, -76.582405"
SR-103137,Closed,Phone,Street Light Out,Street Light Out Request,8/4/2021,8/4/2021,8/4/2021,8/4/2021,Waverly,CENTRAL,5,CENTRAL,114,39.212976,-76.565092,"39.212976, -76.565092"
SR-103138,In Progress,Phone,Parking Complaint,Parking Complaint Request,11/11/2020,11/11/2020,11/11/2020,11/11/2020,Cherry Hill,NORTHWESTERN,9,NORTHWESTERN,442,39.203451,-76.323493,"39.203451, -76.323493"
SR-103139,In Progress,Phone,Illegal Dumping,Illegal Dumping Request,3/25/2020,3/25/2020,3/25/2020,3/25/2020,Mount Washington,SOUTHERN,5,SOUTHERN,319,39.206867,-76.39849,"39.206867, -76.39849"
